x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-72.2,49.416666666666664,5932,RIVIERE AUX RATS,QC,QUEBEC,QUÉBEC,CAN,492500000,-721200000,EST,185.90,7066583,,,N/A,G,1,8,,,,,1963-01-01 00:00:00,1974-12-01 00:00:00,,,1963-01-01 00:00:00,1974-09-30 00:00:00,1963-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
-72.45,48.65,5938,ST FELICIEN,QC,QUEBEC,QUÉBEC,CAN,483900000,-722700000,EST,111.60,7067240,,,N/A,,1,9,,,,,1938-01-01 00:00:00,1953-12-01 00:00:00,,,1938-11-01 00:00:00,1953-10-31 00:00:00,1938-01-01 00:00:00,1953-12-01 00:00:00,Y,N,N
-74.18333333333334,47.55,5946,BARRAGE A LAC KEMPT,QC,QUEBEC,QUÉBEC,CAN,473300000,-741100000,EST,420.60,7070448,,,N/A,,1,9,,,,,1913-01-01 00:00:00,1970-12-01 00:00:00,,,1913-01-01 00:00:00,1970-03-31 00:00:00,1913-01-01 00:00:00,1970-12-01 00:00:00,Y,N,N
-79.35,43.78333333333333,5088,TORONTO SENECA HILL,ON,ONTARIO,ONTARIO,CAN,434700000,-792100000,EST,189.00,61587PG,,,N/A,E,1,6,,,,,1973-01-01 00:00:00,1987-12-01 00:00:00,,,1973-06-01 00:00:00,1987-04-30 00:00:00,1973-01-01 00:00:00,1987-12-01 00:00:00,Y,N,N
-79.23333333333333,43.8,5099,TORONTO MALVERN,ON,ONTARIO,ONTARIO,CAN,434800000,-791400000,EST,160.00,6158738,,,N/A,D,1,5,,,,,1974-01-01 00:00:00,1993-12-01 00:00:00,,,1974-01-01 00:00:00,1993-06-30 00:00:00,1974-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-79.46666666666667,43.65,5110,TORONTO OLD WESTON RD,ON,ONTARIO,ONTARIO,CAN,433900000,-792800000,EST,121.90,6158764,,,N/A,E,1,6,,,,,1966-01-01 00:00:00,1990-12-01 00:00:00,,,1966-04-01 00:00:00,1990-09-30 00:00:00,1966-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
-79.56666666666666,43.733333333333334,5112,TORONTO REXDALE,ON,ONTARIO,ONTARIO,CAN,434400000,-793400000,EST,152.40,6158768,,,N/A,,1,9,,,,,1957-01-01 00:00:00,1966-12-01 00:00:00,,,1957-03-01 00:00:00,1966-02-28 00:00:00,1957-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-79.23333333333333,43.71666666666667,5114,TORONTO SCARBOROUGH,ON,ONTARIO,ONTARIO,CAN,434300000,-791400000,EST,156.70,6158776,,,N/A,G,1,9,,,,,1961-01-01 00:00:00,1971-12-01 00:00:00,,,1961-04-01 00:00:00,1971-06-30 00:00:00,1961-01-01 00:00:00,1971-12-01 00:00:00,Y,N,N
-79.41666666666667,43.766666666666666,5123,TORONTO WILLOWDALE,ON,ONTARIO,ONTARIO,CAN,434600000,-792500000,EST,190.50,6158830,,,N/A,,1,9,,,,,1953-01-01 00:00:00,1970-12-01 00:00:00,,,1953-11-01 00:00:00,1970-03-31 00:00:00,1953-01-01 00:00:00,1970-12-01 00:00:00,Y,N,N
-77.5,44.11666666666667,5127,TRENTON DOMTAR,ON,ONTARIO,ONTARIO,CAN,440700000,-773000000,EST,80.00,6158878,,,N/A,G,1,8,,,,,1989-01-01 00:00:00,1990-12-31 00:00:00,,,1989-11-01 00:00:00,1990-12-31 00:00:00,1989-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
-79.35,44.016666666666666,5131,VANDORF,ON,ONTARIO,ONTARIO,CAN,440100000,-792100000,EST,320.00,6159AC0,,,N/A,,1,9,,,,,1966-01-01 00:00:00,1966-12-01 00:00:00,,,1966-06-01 00:00:00,1966-06-30 00:00:00,1966-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-79.3,43.86666666666667,5138,UNIONVILLE OWRC,ON,ONTARIO,ONTARIO,CAN,435200000,-791800000,EST,173.70,6159060,,,N/A,,1,9,,,,,1970-01-01 00:00:00,1970-12-01 00:00:00,,,1970-02-01 00:00:00,1970-03-31 00:00:00,1970-01-01 00:00:00,1970-12-01 00:00:00,Y,N,N
-72.93333333333334,47.1,5954,GRANDE ANSE,QC,QUEBEC,QUÉBEC,CAN,470600000,-725600000,EST,119.00,7072816,,,N/A,D,1,5,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1982-01-01 00:00:00,2023-02-28 00:00:00,,,1982-07-01 00:00:00,2023-02-28 00:00:00,1982-01-01 00:00:00,2015-03-01 00:00:00,Y,Y,N
-73.8,47.9,5960,MANOUAN SANMAUR 2,QC,QUEBEC,QUÉBEC,CAN,475400000,-734800000,EST,356.90,7074601,,,N/A,G,1,8,,,,,1963-01-01 00:00:00,1978-12-01 00:00:00,,,1963-05-01 00:00:00,1978-09-30 00:00:00,1963-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
-72.96666666666667,47.8,5968,RAPIDE BLANC,QC,QUEBEC,QUÉBEC,CAN,474800000,-725800000,EST,277.10,7076360,,,N/A,G,1,8,,,,,1931-01-01 00:00:00,1974-12-01 00:00:00,,,1931-01-01 00:00:00,1974-10-31 00:00:00,1931-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
-78.33333333333333,48.2,5980,CADILLAC,QC,QUEBEC,QUÉBEC,CAN,481200000,-782000000,EST,324.60,7081002,,,N/A,G,1,8,,,,,1976-01-01 00:00:00,1978-12-01 00:00:00,,,1976-06-01 00:00:00,1978-11-30 00:00:00,1976-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
-77.3,47.63333333333333,5984,LAC DOZOIS (BGE BOURQUE),QC,QUEBEC,QUÉBEC,CAN,473800000,-771800000,EST,350.50,7083630,,,N/A,,1,9,,,,,1948-01-01 00:00:00,1967-12-01 00:00:00,,,1948-09-01 00:00:00,1967-09-30 00:00:00,1948-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
-79.01666666666667,48.25,5990,NORANDA,QC,QUEBEC,QUÉBEC,CAN,481500000,-790100000,EST,286.50,7085560,,,N/A,G,1,9,,,,,1950-01-01 00:00:00,1971-12-01 00:00:00,,,1950-09-01 00:00:00,1971-09-30 00:00:00,1950-01-01 00:00:00,1971-12-01 00:00:00,Y,N,N
-78.91666666666667,48.3,6000,ROUYN,QC,QUEBEC,QUÉBEC,CAN,481800000,-785500000,EST,274.30,7086718,,,N/A,,1,9,,,,,1927-01-01 00:00:00,1950-12-01 00:00:00,,,1927-08-01 00:00:00,1950-02-28 00:00:00,1927-01-01 00:00:00,1950-12-01 00:00:00,Y,N,N
-77.8,45.0,5154,BANCROFT L'AMABLE,ON,ONTARIO,ONTARIO,CAN,450000000,-774800000,EST,347.00,6160468,,,N/A,G,1,9,,,,,1985-01-01 00:00:00,1986-12-01 00:00:00,,,1985-06-01 00:00:00,1986-11-30 00:00:00,1985-01-01 00:00:00,1986-12-01 00:00:00,Y,N,N
-77.86666666666666,45.05,5155,BANCROFT OMNR,ON,ONTARIO,ONTARIO,CAN,450300000,-775200000,EST,344.40,6160473,,,N/A,G,1,8,,,,,1987-01-01 00:00:00,1990-12-01 00:00:00,,,1987-04-01 00:00:00,1990-10-31 00:00:00,1987-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
-77.25,45.11666666666667,5162,DENBIGH,ON,ONTARIO,ONTARIO,CAN,450700000,-771500000,EST,,6161990,,,N/A,,1,9,,,,,1883-01-01 00:00:00,1896-12-01 00:00:00,,,1883-06-01 00:00:00,1896-10-31 00:00:00,1883-01-01 00:00:00,1896-12-01 00:00:00,Y,N,N
-78.38333333333334,44.916666666666664,5167,GOODERHAM,ON,ONTARIO,ONTARIO,CAN,445500000,-782300000,EST,325.20,6162883,,,N/A,,1,9,,,,,1948-01-01 00:00:00,1968-12-31 00:00:00,,,1948-06-01 00:00:00,1968-12-31 00:00:00,1948-01-01 00:00:00,1968-12-01 00:00:00,Y,N,N
-78.73333333333333,44.35,5177,LINDSAY FILTRATION PLANT,ON,ONTARIO,ONTARIO,CAN,442100000,-784400000,EST,251.50,6164432,,,N/A,D,1,5,,,,,1964-10-01 00:00:00,1990-12-01 00:00:00,,,1964-10-01 00:00:00,1990-05-31 00:00:00,1965-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
-78.3,44.36666666666667,5192,PETERBOROUGH TRENT U,ON,ONTARIO,ONTARIO,CAN,442200000,-781800000,EST,198.10,6166455,,,N/A,A,1,1,,,,,1968-01-01 00:00:00,2012-12-31 00:00:00,,,1968-01-01 00:00:00,2012-12-31 00:00:00,1968-01-01 00:00:00,2006-12-01 00:00:00,Y,Y,N
-77.36666666666666,53.03333333333333,6016,LAC CARAVAN,QC,QUEBEC,QUÉBEC,CAN,530200000,-772200000,EST,228.60,709LNR0,,,N/A,G,1,9,,,,,1973-01-01 00:00:00,1973-12-01 00:00:00,,,1973-07-01 00:00:00,1973-11-30 00:00:00,1973-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-77.38333333333334,48.06666666666667,6017,LOUVICOURT,QC,QUEBEC,QUÉBEC,CAN,480400000,-772300000,EST,320.00,709M332,,,N/A,F,1,7,,,,,1980-01-01 00:00:00,1994-12-01 00:00:00,,,1980-07-01 00:00:00,1994-05-31 00:00:00,1980-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-74.86666666666666,49.78333333333333,6025,CHAPAIS,QC,QUEBEC,QUÉBEC,CAN,494700000,-745200000,EST,402.00,7091295,,,N/A,G,1,9,,,,,1962-01-01 00:00:00,1971-12-01 00:00:00,1962-12-03 07:00:00,1971-09-08 07:00:00,1962-12-01 00:00:00,1971-09-30 00:00:00,1962-01-01 00:00:00,1971-12-01 00:00:00,Y,N,N
-78.3,49.46666666666667,6042,JOUTEL,QC,QUEBEC,QUÉBEC,CAN,492800000,-781800000,EST,289.60,7093376,,,N/A,D,1,5,,,,,1973-01-01 00:00:00,1998-10-31 00:00:00,,,1973-07-01 00:00:00,1998-10-31 00:00:00,1973-01-01 00:00:00,1998-10-01 00:00:00,Y,N,N
-74.33333333333333,49.5,6044,LAC CHARRON,QC,QUEBEC,QUÉBEC,CAN,493000000,-742000000,EST,365.80,7093593,,,N/A,,1,9,,,,,1951-01-01 00:00:00,1952-12-01 00:00:00,,,1951-08-01 00:00:00,1952-07-31 00:00:00,1951-01-01 00:00:00,1952-12-01 00:00:00,Y,N,N
-74.33333333333333,49.416666666666664,6045,LAC NICAUBA,QC,QUEBEC,QUÉBEC,CAN,492500000,-742000000,EST,381.00,7093680,,,N/A,,1,9,,,,,1952-01-01 00:00:00,1960-12-01 00:00:00,,,1952-08-01 00:00:00,1960-10-31 00:00:00,1952-01-01 00:00:00,1960-12-01 00:00:00,Y,N,N
-71.16666666666667,46.88333333333333,5200,COURVILLE DE POISSY,QC,QUEBEC,QUÉBEC,CAN,465300000,-711000000,EST,114.30,701A9E0,,,N/A,F,1,7,,,,,1974-01-01 00:00:00,1982-12-01 00:00:00,,,1974-09-01 00:00:00,1982-09-30 00:00:00,1974-01-01 00:00:00,1982-12-01 00:00:00,Y,N,N
-74.33333333333333,45.333333333333336,5202,DE BEAUJEU,QC,QUEBEC,QUÉBEC,CAN,452000000,-742000000,EST,61.00,701J9NM,,,N/A,G,1,9,,,,,1973-01-01 00:00:00,1974-07-31 00:00:00,,,1973-01-01 00:00:00,1974-07-31 00:00:00,1973-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-71.25,47.166666666666664,5205,BARRIERE STONEHAM,QC,QUEBEC,QUÉBEC,CAN,471000000,-711500000,EST,597.40,7010478,,,N/A,G,1,8,,,,,1963-01-01 00:00:00,1976-12-01 00:00:00,,,1963-01-01 00:00:00,1976-03-31 00:00:00,1963-01-01 00:00:00,1976-12-01 00:00:00,Y,N,N
-71.61666666666666,47.166666666666664,5206,BARRIERE TOURILLI,QC,QUEBEC,QUÉBEC,CAN,471000000,-713700000,EST,493.80,7010480,,,N/A,,1,9,,,,,1949-01-01 00:00:00,1960-12-01 00:00:00,,,1949-08-01 00:00:00,1960-09-30 00:00:00,1949-01-01 00:00:00,1960-12-01 00:00:00,Y,N,N
-72.33333333333333,46.46666666666667,5211,CHAMPLAIN,QC,QUEBEC,QUÉBEC,CAN,462800000,-722000000,EST,12.00,7011290,,,N/A,F,1,7,,,,,1980-11-01 00:00:00,2011-10-31 00:00:00,,,1980-11-01 00:00:00,2011-10-31 00:00:00,1981-01-01 00:00:00,2011-10-01 00:00:00,Y,N,N
-74.16666666666667,45.31666666666667,5217,COTEAU DU LAC,QC,QUEBEC,QUÉBEC,CAN,451900000,-741000000,EST,49.40,7011947,,,N/A,E,1,6,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1966-01-01 00:00:00,2024-01-31 00:00:00,,,1966-07-01 00:00:00,2024-01-31 00:00:00,1966-01-01 00:00:00,2018-02-01 00:00:00,Y,N,N
-71.73333333333333,46.68333333333333,5222,DONNACONA 2,QC,QUEBEC,QUÉBEC,CAN,464100000,-714400000,EST,45.70,7012071,,,N/A,C,1,4,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1952-12-01 00:00:00,2023-02-28 00:00:00,,,1952-12-01 00:00:00,2023-02-28 00:00:00,1953-01-01 00:00:00,2008-11-01 00:00:00,Y,N,N
-74.16666666666667,45.46666666666667,5227,HUDSON HEIGHTS,QC,QUEBEC,QUÉBEC,CAN,452800000,-741000000,EST,26.80,7013200,,,N/A,,1,9,,,,,1952-01-01 00:00:00,1955-12-01 00:00:00,,,1952-09-01 00:00:00,1955-11-30 00:00:00,1952-01-01 00:00:00,1955-12-01 00:00:00,Y,N,N
-72.26666666666667,47.666666666666664,5233,LAC EDOUARD S,QC,QUEBEC,QUÉBEC,CAN,474000000,-721600000,EST,364.20,7013642,,,N/A,G,1,9,,,,,1973-01-01 00:00:00,1975-12-01 00:00:00,,,1973-06-01 00:00:00,1975-09-30 00:00:00,1973-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
-74.86666666666666,49.78333333333333,6060,OPEMISKA,QC,QUEBEC,QUÉBEC,CAN,494700000,-745200000,EST,314.60,7095740,,,N/A,,1,9,,,,,1955-01-01 00:00:00,1956-12-01 00:00:00,,,1955-05-01 00:00:00,1956-04-30 00:00:00,1955-01-01 00:00:00,1956-12-01 00:00:00,Y,N,N
-76.76666666666667,52.36666666666667,6062,PETIT LAC OPINACA,QC,QUEBEC,QUÉBEC,CAN,522200000,-764600000,EST,,7096007,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1960-12-01 00:00:00,,,1960-06-01 00:00:00,1960-09-30 00:00:00,1960-01-01 00:00:00,1960-12-01 00:00:00,Y,N,N
-78.13333333333334,48.2,6069,RIVIERE HEVA,QC,QUEBEC,QUÉBEC,CAN,481200000,-780800000,EST,305.00,7096621,,,N/A,F,1,7,,,,,1984-01-01 00:00:00,2004-04-30 00:00:00,,,1984-06-01 00:00:00,2004-04-30 00:00:00,1984-01-01 00:00:00,2004-04-01 00:00:00,Y,N,N
-77.26666666666667,60.03333333333333,6084,POVUNGNITUK,QC,QUEBEC,QUÉBEC,CAN,600200000,-771600000,EST,15.20,7106220,,,N/A,,1,9,,,,,1965-01-01 00:00:00,1967-12-01 00:00:00,,,1965-06-01 00:00:00,1967-01-31 00:00:00,1965-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
-69.55,61.083333333333336,6089,CAPE HOPES ADVANCE,QC,QUEBEC,QUÉBEC,CAN,610500000,-693300000,EST,73.20,7111080,,,N/A,G,1,9,,,,,1928-10-01 00:00:00,1971-12-01 00:00:00,1953-01-01 02:00:00,1971-08-31 20:00:00,1928-10-01 00:00:00,1971-08-31 00:00:00,1929-01-01 00:00:00,1971-12-01 00:00:00,Y,N,N
-68.41666666666667,58.1,6095,KUUJJUAQ A,QC,QUEBEC,QUÉBEC,CAN,580600000,-682500000,EST,39.90,7113534,YVP,71906,Aviation-Staffed,A,1,1,,,,,1947-01-01 00:00:00,2014-03-06 13:00:00,1953-01-01 10:00:00,2014-03-06 13:00:00,1947-03-01 00:00:00,2014-03-04 00:00:00,1947-01-01 00:00:00,2005-12-01 00:00:00,Y,Y,Y
-89.51666666666667,48.233333333333334,6899,TRANQUILLO RIDGE,ON,ONTARIO,ONTARIO,CAN,481400000,-893100000,EST,317.00,6048864,,,Climate-Staffed,F,1,7,,,,,1991-01-01 00:00:00,2007-12-31 00:00:00,,,1991-06-01 00:00:00,2007-12-31 00:00:00,1991-01-01 00:00:00,2006-12-01 00:00:00,Y,N,N
-74.06666666666666,45.5,5248,OKA,QC,QUEBEC,QUÉBEC,CAN,453000000,-740400000,EST,91.40,7015730,,,N/A,A,1,1,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1937-01-01 00:00:00,2024-01-31 00:00:00,,,1937-08-01 00:00:00,2024-01-31 00:00:00,1937-01-01 00:00:00,2018-02-01 00:00:00,Y,Y,N
-71.38333333333334,46.8,5251,QUEBEC/JEAN LESAGE INTL A,QC,QUEBEC,QUÉBEC,CAN,464800000,-712300000,EST,74.40,7016294,YQB,71708,Aviation-Staffed,C,1,4,,,,,1943-01-01 00:00:00,2017-04-28 00:00:00,1953-01-01 00:00:00,2013-10-10 13:00:00,1943-03-01 00:00:00,2017-04-28 00:00:00,1943-01-01 00:00:00,2012-04-01 00:00:00,N,Y,Y
-71.5,46.733333333333334,5258,ST AUGUSTIN,QC,QUEBEC,QUÉBEC,CAN,464400000,-713000000,EST,57.90,7016900,,,N/A,D,1,5,,,,,1964-01-01 00:00:00,1989-12-01 00:00:00,,,1964-12-01 00:00:00,1989-09-30 00:00:00,1964-01-01 00:00:00,1989-12-01 00:00:00,Y,N,N
-71.61666666666666,46.85,5261,STE CATHERINE,QC,QUEBEC,QUÉBEC,CAN,465100000,-713700000,EST,152.40,7016932,,,N/A,C,1,4,,,,,1964-01-01 00:00:00,1992-12-31 00:00:00,,,1964-09-01 00:00:00,1992-12-31 00:00:00,1964-01-01 00:00:00,1992-12-01 00:00:00,Y,N,N
-71.28333333333333,46.75,5265,STE FOY MATAPEDIA,QC,QUEBEC,QUÉBEC,CAN,464500000,-711700000,EST,45.70,7017B65,,,N/A,E,1,6,,,,,1971-01-01 00:00:00,1984-12-31 00:00:00,,,1971-09-01 00:00:00,1984-12-31 00:00:00,1971-01-01 00:00:00,1984-12-01 00:00:00,Y,N,N
-72.8,46.45,5271,ST ETIENNE DES GRES,QC,QUEBEC,QUÉBEC,CAN,462700000,-724800000,EST,106.70,7017220,,,N/A,,1,9,,,,,1957-01-01 00:00:00,1960-12-31 00:00:00,,,1957-06-01 00:00:00,1960-12-31 00:00:00,1957-01-01 00:00:00,1960-12-01 00:00:00,Y,N,N
-73.58333333333333,45.95,5274,ST JACQUES,QC,QUEBEC,QUÉBEC,CAN,455700000,-733500000,EST,69.00,7017380,,,N/A,E,1,6,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1957-01-01 00:00:00,2023-02-28 00:00:00,,,1957-06-01 00:00:00,2023-02-28 00:00:00,1957-01-01 00:00:00,2016-08-01 00:00:00,Y,N,N
-71.5,46.95,5294,VALCARTIER FES,QC,QUEBEC,QUÉBEC,CAN,465700000,-713000000,EST,184.40,7018577,,,N/A,F,1,7,,,,,1955-01-01 00:00:00,1977-12-01 00:00:00,,,1955-01-01 00:00:00,1977-03-31 00:00:00,1955-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
-71.21666666666667,46.833333333333336,6913,DOMAINE-DE-MAIZERETS,QC,QUEBEC,QUÉBEC,CAN,465000000,-711300000,EST,6.00,7012040,,,N/A,G,1,8,,,,,1991-01-01 00:00:00,1994-12-01 00:00:00,,,1991-11-01 00:00:00,1994-05-31 00:00:00,1991-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-75.81666666666666,45.333333333333336,6952,BELLS CORNERS,ON,ONTARIO,ONTARIO,CAN,452000000,-754900000,EST,75.00,6100722,,,N/A,,1,9,,,,,1991-01-01 00:00:00,1991-12-01 00:00:00,,,1991-05-01 00:00:00,1991-05-31 00:00:00,1991-01-01 00:00:00,1991-12-01 00:00:00,Y,N,N
-79.88333333333334,43.766666666666666,6953,BRAMPTON AIRPORT,ON,ONTARIO,ONTARIO,CAN,434600000,-795300000,EST,274.30,6150914,,,N/A,G,1,9,,,,,1991-01-01 00:00:00,1992-12-01 00:00:00,,,1991-08-01 00:00:00,1992-08-31 00:00:00,1991-01-01 00:00:00,1992-12-01 00:00:00,Y,N,N
-73.81666666666666,45.583333333333336,5299,FABREVILLE,QC,QUEBEC,QUÉBEC,CAN,453500000,-734900000,EST,30.50,702BL09,,,N/A,G,1,8,,,,,1977-01-01 00:00:00,1984-12-01 00:00:00,,,1977-07-01 00:00:00,1984-05-31 00:00:00,1977-01-01 00:00:00,1984-12-01 00:00:00,Y,N,N
-71.5,45.233333333333334,5306,EATON RIVER NORTH,QC,QUEBEC,QUÉBEC,CAN,451400000,-713000000,EST,,702K30E,,,N/A,F,1,7,,,,,1973-01-01 00:00:00,1981-12-31 00:00:00,,,1973-01-01 00:00:00,1981-12-31 00:00:00,1973-01-01 00:00:00,1981-12-01 00:00:00,Y,N,N
-72.43333333333334,45.5,5317,BETHANIE,QC,QUEBEC,QUÉBEC,CAN,453000000,-722600000,EST,198.10,7020750,,,N/A,E,1,6,,,,,1968-01-01 00:00:00,1985-12-01 00:00:00,,,1968-06-01 00:00:00,1985-01-31 00:00:00,1968-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
-72.26666666666667,45.4,5322,BONSECOURS,QC,QUEBEC,QUÉBEC,CAN,452400000,-721600000,EST,297.20,7020828,,,N/A,A,1,1,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1967-01-01 00:00:00,2024-01-31 00:00:00,,,1967-01-01 00:00:00,2024-01-31 00:00:00,1967-01-01 00:00:00,2018-02-01 00:00:00,N,Y,N
-71.95,45.483333333333334,5327,BROMPTONVILLE,QC,QUEBEC,QUÉBEC,CAN,452900000,-715700000,EST,130.00,7020860,,,N/A,A,1,1,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1957-01-01 00:00:00,2024-01-31 00:00:00,,,1957-06-01 00:00:00,2024-01-31 00:00:00,1957-01-01 00:00:00,2018-02-01 00:00:00,N,Y,N
-72.0,45.15,5330,BURROUGHS FALLS,QC,QUEBEC,QUÉBEC,CAN,450900000,-720000000,EST,210.30,7020880,,,N/A,,1,9,,,,,1952-01-01 00:00:00,1954-12-01 00:00:00,,,1952-06-01 00:00:00,1954-07-31 00:00:00,1952-01-01 00:00:00,1954-12-01 00:00:00,Y,N,N
-71.51666666666667,45.483333333333334,5331,BURY,QC,QUEBEC,QUÉBEC,CAN,452900000,-713100000,EST,289.60,7020884,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1964-04-30 00:00:00,,,1960-12-01 00:00:00,1964-04-30 00:00:00,1960-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
-71.48333333333333,45.516666666666666,5332,BURY,QC,QUEBEC,QUÉBEC,CAN,453100000,-712900000,EST,378.00,7020885,,,N/A,D,1,5,,,,,1970-01-01 00:00:00,1994-12-01 00:00:00,,,1970-06-01 00:00:00,1994-05-31 00:00:00,1970-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-72.45,45.86666666666667,5336,CHUTE HEMMINGS,QC,QUEBEC,QUÉBEC,CAN,455200000,-722700000,EST,86.90,7021580,,,N/A,F,1,7,,,,,1931-01-01 00:00:00,1986-08-31 00:00:00,,,1931-12-01 00:00:00,1986-08-31 00:00:00,1931-01-01 00:00:00,1984-12-01 00:00:00,Y,N,N
-73.66666666666667,45.45,5343,COTE ST LUC,QC,QUEBEC,QUÉBEC,CAN,452700000,-734000000,EST,48.80,7021945,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1963-12-01 00:00:00,,,1960-09-01 00:00:00,1963-09-30 00:00:00,1960-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
-81.73333333333333,45.333333333333336,9004,COVE ISLAND (AUT),ON,ONTARIO,ONTARIO,CAN,452000000,-814400000,EST,180.70,61219J2,WWX,71439,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-02-01 01:26:00,2021-05-11 09:00:00,1994-02-01 01:26:00,2021-05-11 09:00:00,1994-12-30 00:00:00,2021-05-11 00:00:00,,,Y,N,Y
-78.83333333333333,53.016666666666666,10212,WEMINDJI A,QC,QUEBEC,QUÉBEC,CAN,530100000,-785000000,EST,20.10,7098904,YNC,,N/A,,,,,,,,1992-10-03 11:00:00,2014-11-06 12:00:00,1992-10-03 11:00:00,2014-11-06 12:00:00,,,,,N,N,Y
-71.08333333333333,46.21666666666667,5354,EAST BROUGHTON,QC,QUEBEC,QUÉBEC,CAN,461300000,-710500000,EST,365.80,7022285,,,N/A,G,1,8,,,,,1965-01-01 00:00:00,1974-12-01 00:00:00,,,1965-04-01 00:00:00,1974-08-31 00:00:00,1965-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
-71.56666666666666,45.266666666666666,5355,EAST CLIFTON NORTH,QC,QUEBEC,QUÉBEC,CAN,451600000,-713400000,EST,373.70,7022288,,,N/A,G,1,8,,,,,1965-01-01 00:00:00,1976-12-01 00:00:00,,,1965-05-01 00:00:00,1976-06-30 00:00:00,1965-01-01 00:00:00,1976-12-01 00:00:00,Y,N,N
-71.5,45.083333333333336,5356,EAST HEREFORD,QC,QUEBEC,QUÉBEC,CAN,450500000,-713000000,EST,358.00,7022300,,,N/A,F,1,7,,,,,1949-01-01 00:00:00,1994-12-01 00:00:00,,,1949-09-01 00:00:00,1994-05-31 00:00:00,1949-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-72.86666666666666,45.05,5365,FRELIGHSBURG,QC,QUEBEC,QUÉBEC,CAN,450300000,-725200000,EST,112.80,7022580,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1965-12-01 00:00:00,,,1960-04-01 00:00:00,1965-06-30 00:00:00,1960-01-01 00:00:00,1965-12-01 00:00:00,Y,N,N
-71.38333333333334,45.833333333333336,5366,GARTHBY,QC,QUEBEC,QUÉBEC,CAN,455000000,-712300000,EST,251.00,7022596,,,N/A,D,1,5,,,,,1963-01-01 00:00:00,1994-12-01 00:00:00,,,1963-01-01 00:00:00,1994-05-31 00:00:00,1963-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-72.36666666666666,46.4,5367,GENTILLY,QC,QUEBEC,QUÉBEC,CAN,462400000,-722200000,EST,6.10,7022700,,,N/A,G,1,9,,,,,1973-12-01 00:00:00,1975-12-01 00:00:00,,,1973-12-01 00:00:00,1975-07-31 00:00:00,1974-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
